Type,date,stage,discharge,Local Minimum,Fixed Interval,Sliding Interval
4017,8/15/2015 10:00,1206.07,27020,,,
4018,8/15/2015 11:00,1206.11,27081,,,
4019,8/15/2015 12:00,1206.11,27032,,,
4020,8/15/2015 13:00,1206.09,26947,,,
4021,8/15/2015 14:00,1206.11,27067,,,
4022,8/15/2015 15:00,1206.11,27007,,,
4023,8/15/2015 16:00,1206.11,26947,,,
4024,8/15/2015 17:00,1206.09,26911,,,
4025,8/15/2015 18:00,1206.05,26899,,,
4026,8/15/2015 19:00,1206.11,27008,,,
4027,8/15/2015 20:00,1206.07,27104,,,
4028,8/15/2015 21:00,1206.05,27226,,,
4029,8/15/2015 22:00,1206.05,27225,,,
4030,8/15/2015 23:00,1206.04,27298,,,
4031,8/16/2015 0:00,1206.04,27249,,,
4032,8/16/2015 1:00,1206,27116,,,
4033,8/16/2015 2:00,1206.05,27068,,,
4034,8/16/2015 3:00,1206.05,26935,,,
4035,8/16/2015 4:00,1206.05,27067,,,
4036,8/16/2015 5:00,1206.22,26947,,,
4037,8/16/2015 6:00,1206.02,26971,,,
4038,8/16/2015 7:00,1206.14,26935,,,
4039,8/16/2015 8:00,1206.07,26995,,,
4040,8/16/2015 9:00,1206.07,26995,,,
4041,8/16/2015 10:00,1206.11,26935,,,
4042,8/16/2015 11:00,1206.07,26874,,,
4043,8/16/2015 12:00,1206.09,26922,,,
4044,8/16/2015 13:00,1206.05,26922,,,
4045,8/16/2015 14:00,1206.04,27007,,,
4046,8/16/2015 15:00,1206.07,26958,,,
4047,8/16/2015 16:00,1206,27031,,,
4048,8/16/2015 17:00,1205.91,27080,,,
4049,8/16/2015 18:00,1206.09,27104,,,
4050,8/16/2015 19:00,1205.98,26996,,,
4051,8/16/2015 20:00,1206.05,27020,,,
4052,8/16/2015 21:00,1206.02,27056,,,
4053,8/16/2015 22:00,1206.04,27080,,,
4054,8/16/2015 23:00,1206.05,27068,,,
4055,8/17/2015 0:00,1206.07,27008,,,
4056,8/17/2015 1:00,1206.04,26947,,,
4057,8/17/2015 2:00,1206.04,27020,,,
4058,8/17/2015 3:00,1206.04,26995,,,
4059,8/17/2015 4:00,1206.04,26984,,,
4060,8/17/2015 5:00,1206.02,27080,,,
4061,8/17/2015 6:00,1206.04,27080,,,
4062,8/17/2015 7:00,1206,27104,,,
4063,8/17/2015 8:00,1206.04,27032,,,
4064,8/17/2015 9:00,1206.05,26850,,,
4065,8/17/2015 10:00,1206.05,26911,,,
4066,8/17/2015 11:00,1206.04,26911,,,
4067,8/17/2015 12:00,1206.04,26923,,,
4068,8/17/2015 13:00,1206.05,22966,,,
4069,8/17/2015 14:00,1206.09,22760,,,
4070,8/17/2015 15:00,1206.11,22736,,,
4071,8/17/2015 16:00,1206.11,22772,,,
4072,8/17/2015 17:00,1206.11,22809,,,
4073,8/17/2015 18:00,1206.11,22772,,,
4074,8/17/2015 19:00,1206.14,23111,,,
4075,8/17/2015 20:00,1206.16,22906,,,
4076,8/17/2015 21:00,1206.14,23026,,,
4077,8/17/2015 22:00,1206.14,23136,,,
4078,8/17/2015 23:00,1206.16,23136,,,
4079,8/18/2015 0:00,1206.16,23244,,,
4080,8/18/2015 1:00,1206.22,22954,,,
4081,8/18/2015 2:00,1206.16,23063,,,
4082,8/18/2015 3:00,1206.2,22858,,,
4083,8/18/2015 4:00,1206.26,22712,,,
4084,8/18/2015 5:00,1206.18,22941,,,
4085,8/18/2015 6:00,1206.18,23038,,,
4086,8/18/2015 7:00,1206.09,23123,,,
4087,8/18/2015 8:00,1206.88,23135,,,
4088,8/18/2015 9:00,1206.07,22977,,,
4089,8/18/2015 10:00,1206.6,23171,,,
4090,8/18/2015 11:00,1206.47,23003,,,
4091,8/18/2015 12:00,1206.59,23063,,,
4092,8/18/2015 13:00,1206.59,23014,,,
4093,8/18/2015 14:00,1206.6,22845,,,
4094,8/18/2015 15:00,1206.68,22881,,,
4095,8/18/2015 16:00,1206.73,22845,,,
4096,8/18/2015 17:00,1206.71,22833,,,
4097,8/18/2015 18:00,1206.77,22664,,,
4098,8/18/2015 19:00,1206.71,22748,,,
4099,8/18/2015 20:00,1206.75,22760,,,
4100,8/18/2015 21:00,1206.75,22845,,,
4101,8/18/2015 22:00,1206.75,22808,,,
4102,8/18/2015 23:00,1206.71,22917,,,
4103,8/19/2015 0:00,1206.77,22882,,,
4104,8/19/2015 1:00,1206.82,22991,,,
4105,8/19/2015 2:00,1206.71,22869,,,
4106,8/19/2015 3:00,1206.75,22808,,,
4107,8/19/2015 4:00,1206.71,22953,,,
4108,8/19/2015 5:00,1206.77,23123,,,
4109,8/19/2015 6:00,1206.71,23256,,,
4110,8/19/2015 7:00,1206.77,23087,,,
4111,8/19/2015 8:00,1206.82,22833,,,
4112,8/19/2015 9:00,1206.75,22881,,,
4113,8/19/2015 10:00,1206.79,22881,,,
4114,8/19/2015 11:00,1206.69,22941,,,
4115,8/19/2015 12:00,1206.73,22966,,,
4116,8/19/2015 13:00,1206.79,22966,,,
4117,8/19/2015 14:00,1206.73,26717,,,
4118,8/19/2015 15:00,1206.79,22578,,,
4119,8/19/2015 16:00,1206.75,22591,,,
4120,8/19/2015 17:00,1206.77,22567,,,
4121,8/19/2015 18:00,1206.77,22748,,,
4122,8/19/2015 19:00,1206.75,22796,,,
4123,8/19/2015 20:00,1206.73,22870,,,
4124,8/19/2015 21:00,1206.71,22821,,,
4125,8/19/2015 22:00,1206.75,22785,,,
4126,8/19/2015 23:00,1206.73,22881,,,
4127,8/20/2015 0:00,1206.75,22880,,,
4128,8/20/2015 1:00,1206.75,22869,,,
4129,8/20/2015 2:00,1206.74,22724,,,
4130,8/20/2015 3:00,1206.75,22954,,,
4131,8/20/2015 4:00,1206.77,22954,,,
4132,8/20/2015 5:00,1206.75,22845,,,
4133,8/20/2015 6:00,1206.77,22628,,,
4134,8/20/2015 7:00,1206.75,22845,,,
4135,8/20/2015 8:00,1206.77,23063,,,
4136,8/20/2015 9:00,1206.75,23112,,,
4137,8/20/2015 10:00,1206.73,23159,,,
4138,8/20/2015 11:00,1206.77,22990,,,
4139,8/20/2015 12:00,1206.74,23015,,,
4140,8/20/2015 13:00,1206.73,23015,,,
4141,8/20/2015 14:00,1206.75,24866,,,
4142,8/20/2015 15:00,1206.77,25120,,,
4143,8/20/2015 16:00,1206.73,25083,,,
4144,8/20/2015 17:00,1206.73,25144,,,
4145,8/20/2015 18:00,1206.71,25084,,,
4146,8/20/2015 19:00,1206.69,25023,,,
4147,8/20/2015 20:00,1206.71,24939,,,
4148,8/20/2015 21:00,1206.68,25035,,,
4149,8/20/2015 22:00,1206.66,24963,,,
4150,8/20/2015 23:00,1206.62,25047,,,
4151,8/21/2015 0:00,1206.61,25144,,,
4152,8/21/2015 1:00,1206.6,25216,,,
4153,8/21/2015 2:00,1206.62,25240,,,
4154,8/21/2015 3:00,1206.62,25132,,,
4155,8/21/2015 4:00,1206.61,25071,,,
4156,8/21/2015 5:00,1206.59,25060,,,
4157,8/21/2015 6:00,1206.55,24987,,,
4158,8/21/2015 7:00,1206.55,24998,,,
4159,8/21/2015 8:00,1206.49,25120,,,
4160,8/21/2015 9:00,1206.49,25060,,,
4161,8/21/2015 10:00,1206.5,25096,,,
4162,8/21/2015 11:00,1206.53,25120,,,
4163,8/21/2015 12:00,1206.46,25059,,,
4164,8/21/2015 13:00,1206.46,25084,,,
4165,8/21/2015 14:00,1206.46,25108,,,
4166,8/21/2015 15:00,1206.46,25204,,,
4167,8/21/2015 16:00,1206.44,25264,,,
4168,8/21/2015 17:00,1206.4,25169,,,
4169,8/21/2015 18:00,1206.4,25144,,,
4170,8/21/2015 19:00,1206.4,24902,,,
4171,8/21/2015 20:00,1206.4,24915,,,
4172,8/21/2015 21:00,1206.35,24901,,,
4173,8/21/2015 22:00,1206.35,24720,,,
4174,8/21/2015 23:00,1206.35,24914,,,
4175,8/22/2015 0:00,1206.31,24890,,,
4176,8/22/2015 1:00,1206.31,24854,,,
4177,8/22/2015 2:00,1206.31,24878,,,
4178,8/22/2015 3:00,1206.31,24878,,,
4179,8/22/2015 4:00,1206.29,24890,,,
4180,8/22/2015 5:00,1206.26,24925,,,
4181,8/22/2015 6:00,1206.26,24829,,,
4182,8/22/2015 7:00,1206.26,25035,,,
4183,8/22/2015 8:00,1206.22,25240,,,
4184,8/22/2015 9:00,1206.2,25059,,,
4185,8/22/2015 10:00,1206.22,25131,,,
4186,8/22/2015 11:00,1206.35,25168,,,
4187,8/22/2015 12:00,1206.28,25035,,,
4188,8/22/2015 13:00,1206.35,25011,,,
4189,8/22/2015 14:00,1206.31,24987,,,
4190,8/22/2015 15:00,1206.53,25084,,,
4191,8/22/2015 16:00,1206.33,25059,,,
4192,8/22/2015 17:00,1206.42,25047,,,
4193,8/22/2015 18:00,1206.28,25059,,,
4194,8/22/2015 19:00,1206.33,25048,,,
4195,8/22/2015 20:00,1206.4,25072,,,
4196,8/22/2015 21:00,1206.46,25036,,,
4197,8/22/2015 22:00,1206.26,25047,,,
4198,8/22/2015 23:00,1206.42,24926,,,
4199,8/23/2015 0:00,1206.29,25059,,,
4200,8/23/2015 1:00,1206.35,25011,,,
4201,8/23/2015 2:00,1206.33,24962,,,
4202,8/23/2015 3:00,1206.42,24817,,,
4203,8/23/2015 4:00,1206.44,24950,,,
4204,8/23/2015 5:00,1206.42,25035,,,
4205,8/23/2015 6:00,1206.44,24987,,,
4206,8/23/2015 7:00,1206.4,24999,,,
4207,8/23/2015 8:00,1206.4,24926,,,
4208,8/23/2015 9:00,1206.37,24793,,,
4209,8/23/2015 10:00,1206.33,24794,,,
4210,8/23/2015 11:00,1206.35,24709,,,
4211,8/23/2015 12:00,1206.33,24599,,,
4212,8/23/2015 13:00,1206.35,24817,,,
4213,8/23/2015 14:00,1206.33,24842,,,
4214,8/23/2015 15:00,1206.33,25035,,,
4215,8/23/2015 16:00,1206.35,25060,,,
4216,8/23/2015 17:00,1206.31,25011,,,
4217,8/23/2015 18:00,1206.33,25047,,,
4218,8/23/2015 19:00,1206.28,25120,,,
4219,8/23/2015 20:00,1206.28,25131,,,
4220,8/23/2015 21:00,1206.22,25071,,,
4221,8/23/2015 22:00,1206.24,25288,,,
4222,8/23/2015 23:00,1206.18,25313,,,
4223,8/24/2015 0:00,1206.22,25229,,,
4224,8/24/2015 1:00,1206.2,25326,,,
4225,8/24/2015 2:00,1206.16,25096,,,
4226,8/24/2015 3:00,1206.16,24951,,,
4227,8/24/2015 4:00,1206.17,24939,,,
4228,8/24/2015 5:00,1206.16,24951,,,
4229,8/24/2015 6:00,1206.16,25036,,,
4230,8/24/2015 7:00,1206.16,25083,,,
4231,8/24/2015 8:00,1206.16,25035,,,
4232,8/24/2015 9:00,1206.16,25156,,,
4233,8/24/2015 10:00,1206.18,25022,,,
4234,8/24/2015 11:00,1206.16,25168,,,
4235,8/24/2015 12:00,1206.15,25107,,,
4236,8/24/2015 13:00,1206.15,25192,,,
4237,8/24/2015 14:00,1206.15,25179,,,
4238,8/24/2015 15:00,1206.15,25108,,,
4239,8/24/2015 16:00,1206.13,25120,,,
4240,8/24/2015 17:00,1206.15,25265,,,
4241,8/24/2015 18:00,1206.12,25228,,,
4242,8/24/2015 19:00,1206.11,25302,,,
4243,8/24/2015 20:00,1206.11,25181,,,
4244,8/24/2015 21:00,1206.11,24841,,,
4245,8/24/2015 22:00,1206.11,24963,,,
4246,8/24/2015 23:00,1206.09,24999,,,
4247,8/25/2015 0:00,1206.09,25072,,,
4248,8/25/2015 1:00,1206.09,24975,,,
4249,8/25/2015 2:00,1206.05,26971,,,
4250,8/25/2015 3:00,1206.04,27043,,,
4251,8/25/2015 4:00,1206.02,27067,,,
4252,8/25/2015 5:00,1206.04,27262,,,
4253,8/25/2015 6:00,1206.02,26995,,,
4254,8/25/2015 7:00,1206.04,27105,,,
4255,8/25/2015 8:00,1206,26983,,,
4256,8/25/2015 9:00,1206,27069,,,
4257,8/25/2015 10:00,1206.02,27068,,,
4258,8/25/2015 11:00,1206,27044,,,
4259,8/25/2015 12:00,1205.98,27153,,,
4260,8/25/2015 13:00,1205.96,27152,,,
4261,8/25/2015 14:00,1205.94,27056,,,
4262,8/25/2015 15:00,1205.96,26972,,,
4263,8/25/2015 16:00,1205.94,27020,,,
4264,8/25/2015 17:00,1205.96,27032,,,
4265,8/25/2015 18:00,1205.96,27007,,,
4266,8/25/2015 19:00,1205.94,26995,,,
4267,8/25/2015 20:00,1205.94,26970,,,
4268,8/25/2015 21:00,1205.94,27032,,,
4269,8/25/2015 22:00,1205.96,26959,,,
4270,8/25/2015 23:00,1205.96,26862,,,
4271,8/26/2015 0:00,1205.96,26898,,,
4272,8/26/2015 1:00,1205.96,26886,,,
4273,8/26/2015 2:00,1205.93,26862,,,
4274,8/26/2015 3:00,1205.94,26947,,,
4275,8/26/2015 4:00,1205.93,26959,,,
4276,8/26/2015 5:00,1205.93,26947,,,
4277,8/26/2015 6:00,1205.91,27140,,,
4278,8/26/2015 7:00,1205.91,27019,,,
4279,8/26/2015 8:00,1205.93,26849,,,
4280,8/26/2015 9:00,1205.93,26813,,,
4281,8/26/2015 10:00,1205.91,26861,,,
4282,8/26/2015 11:00,1205.89,26947,,,
4283,8/26/2015 12:00,1205.93,27262,,,
4284,8/26/2015 13:00,1205.91,27262,,,
4285,8/26/2015 14:00,1205.91,27152,,,
4286,8/26/2015 15:00,1205.91,27056,,,
4287,8/26/2015 16:00,1205.91,27080,,,
4288,8/26/2015 17:00,1205.93,27008,,,
4289,8/26/2015 18:00,1205.93,26971,,,
4290,8/26/2015 19:00,1205.94,26923,,,
4291,8/26/2015 20:00,1205.93,26923,,,
4292,8/26/2015 21:00,1205.94,27068,,,
4293,8/26/2015 22:00,1205.94,26813,,,
4294,8/26/2015 23:00,1205.93,26765,,,
4295,8/27/2015 0:00,1205.94,27068,,,
4296,8/27/2015 1:00,1205.94,27044,,,
4297,8/27/2015 2:00,1205.97,27043,,,
4298,8/27/2015 3:00,1205.93,27019,,,
4299,8/27/2015 4:00,1206,27044,,,
4300,8/27/2015 5:00,1206.02,26886,,,
4301,8/27/2015 6:00,1205.91,26922,,,
4302,8/27/2015 7:00,1206.13,26898,,,
4303,8/27/2015 8:00,1205.83,26971,,,
4304,8/27/2015 9:00,1206.05,27297,,,
4305,8/27/2015 10:00,1205.94,27177,,,
4306,8/27/2015 11:00,1206,27104,,,
4307,8/27/2015 12:00,1205.96,26850,,,
4308,8/27/2015 13:00,1205.98,26922,,,
4309,8/27/2015 14:00,1206,27068,,,
4310,8/27/2015 15:00,1205.98,26959,,,
4311,8/27/2015 16:00,1206.04,27164,,,
4312,8/27/2015 17:00,1206,27019,,,
4313,8/27/2015 18:00,1206,27007,,,
4314,8/27/2015 19:00,1206.02,26898,,,
4315,8/27/2015 20:00,1206.05,27007,,,
4316,8/27/2015 21:00,1206.02,26899,,,
4317,8/27/2015 22:00,1206,26935,,,
4318,8/27/2015 23:00,1205.94,26995,,,
4319,8/28/2015 0:00,1205.98,26959,,,
4320,8/28/2015 1:00,1205.8,26959,,,
4321,8/28/2015 2:00,1205.87,28060,,,
4322,8/28/2015 3:00,1205.98,27976,,,
4323,8/28/2015 4:00,1205.94,27891,,,
4324,8/28/2015 5:00,1206.04,28000,,,
4325,8/28/2015 6:00,1206,28012,,,
4326,8/28/2015 7:00,1206.07,28023,,,
4327,8/28/2015 8:00,1206.07,27891,,,
4328,8/28/2015 9:00,1206.11,27915,,,
4329,8/28/2015 10:00,1206.11,27782,,,
4330,8/28/2015 11:00,1206.15,27817,,,
4331,8/28/2015 12:00,1206.11,27793,,,
4332,8/28/2015 13:00,1206.13,27709,,,
4333,8/28/2015 14:00,1206.09,27794,,,
4334,8/28/2015 15:00,1206.15,28181,,,
4335,8/28/2015 16:00,1206.13,28193,,,
4336,8/28/2015 17:00,1206.12,28181,,,
4337,8/28/2015 18:00,1206.11,28265,,,
4338,8/28/2015 19:00,1206.1,28289,,,
4339,8/28/2015 20:00,1206.13,28302,,,
4340,8/28/2015 21:00,1206.15,28205,,,
4341,8/28/2015 22:00,1206.11,28035,,,
4342,8/28/2015 23:00,1206.11,28194,,,
4343,8/29/2015 0:00,1206.13,28351,,,
4344,8/29/2015 1:00,1206.11,28277,,,
4345,8/29/2015 2:00,1206.15,27975,,,
4346,8/29/2015 3:00,1206.11,28048,,,
4347,8/29/2015 4:00,1206.13,28156,,,
4348,8/29/2015 5:00,1206.11,28096,,,
4349,8/29/2015 6:00,1206.13,28109,,,
4350,8/29/2015 7:00,1206.07,27951,,,
4351,8/29/2015 8:00,1206.13,27892,,,
4352,8/29/2015 9:00,1206.13,27999,,,
4353,8/29/2015 10:00,1206.15,27940,,,
4354,8/29/2015 11:00,1206.15,27710,,,
4355,8/29/2015 12:00,1206.15,27818,,,
4356,8/29/2015 13:00,1206.15,28084,,,
4357,8/29/2015 14:00,1206.13,27806,,,
4358,8/29/2015 15:00,1206.11,27878,,,
4359,8/29/2015 16:00,1206.13,27758,,,
4360,8/29/2015 17:00,1206.11,27781,,,
4361,8/29/2015 18:00,1206.14,28035,,,
4362,8/29/2015 19:00,1206.13,28000,,,
4363,8/29/2015 20:00,1206.11,28266,,,
4364,8/29/2015 21:00,1206.15,28047,,,
4365,8/29/2015 22:00,1206.15,28193,,,
4366,8/29/2015 23:00,1206.13,28181,,,
4367,8/30/2015 0:00,1206.11,28193,,,
4368,8/30/2015 1:00,1206.13,28096,,,
4369,8/30/2015 2:00,1206.11,28084,,,
4370,8/30/2015 3:00,1206.15,27988,,,
4371,8/30/2015 4:00,1206.11,28084,,,
4372,8/30/2015 5:00,1206.15,28144,,,
4373,8/30/2015 6:00,1206.13,28133,,,
4374,8/30/2015 7:00,1206.09,28048,,,
4375,8/30/2015 8:00,1206.09,28012,,,
4376,8/30/2015 9:00,1206.11,27975,,,
4377,8/30/2015 10:00,1206.11,27866,,,
4378,8/30/2015 11:00,1206.13,27709,,,
4379,8/30/2015 12:00,1206.15,27697,,,
4380,8/30/2015 13:00,1206.13,27758,,,
4381,8/30/2015 14:00,1206.11,27854,,,
4382,8/30/2015 15:00,1206.11,27975,,,
4383,8/30/2015 16:00,1206.13,28024,,,
4384,8/30/2015 17:00,1206.11,27987,,,
4385,8/30/2015 18:00,1206.11,27890,,,
4386,8/30/2015 19:00,1206.11,27781,,,
4387,8/30/2015 20:00,1206.14,27818,,,
4388,8/30/2015 21:00,1206.11,27745,,,
4389,8/30/2015 22:00,1206.11,27758,,,
4390,8/30/2015 23:00,1206.11,27975,,,
4391,8/31/2015 0:00,1206.13,28035,,,
4392,8/31/2015 1:00,1206.11,28000,,,
4393,8/31/2015 2:00,1206.15,27964,,,
4394,8/31/2015 3:00,1206.13,27951,,,
4395,8/31/2015 4:00,1206.16,28060,,,
4396,8/31/2015 5:00,1206.13,28084,,,
4397,8/31/2015 6:00,1206.11,28157,,,
4398,8/31/2015 7:00,1206.15,27891,,,
4399,8/31/2015 8:00,1206.09,27952,,,
4400,8/31/2015 9:00,1206.13,27988,,,
4401,8/31/2015 10:00,1206.09,27770,,,
4402,8/31/2015 11:00,1206.16,27903,,,
4403,8/31/2015 12:00,1206.15,27999,,,
4404,8/31/2015 13:00,1206.18,27987,,,
4405,8/31/2015 14:00,1206.16,28109,,,
4406,8/31/2015 15:00,1206.16,28012,,,
4407,8/31/2015 16:00,1206.2,28000,,,
4408,8/31/2015 17:00,1206.18,27976,,,
4409,8/31/2015 18:00,1206.2,28011,,,
4410,8/31/2015 19:00,1206.18,28023,,,
4411,8/31/2015 20:00,1206.18,28035,,,
4412,8/31/2015 21:00,1206.2,28059,,,
4413,8/31/2015 22:00,1206.18,28157,,,
4414,8/31/2015 23:00,1206.22,28156,,,
4415,9/1/2015 0:00,1206.16,28096,,,
4416,9/1/2015 1:00,1206.2,27927,,,
4417,9/1/2015 2:00,1206.18,28145,,,
4418,9/1/2015 3:00,1206.2,28194,,,
4419,9/1/2015 4:00,1206.16,28048,,,
4420,9/1/2015 5:00,1206.16,28036,,,
4421,9/1/2015 6:00,1206.16,27745,,,
4422,9/1/2015 7:00,1206.18,27807,,,
4423,9/1/2015 8:00,1206.18,27831,,,
4424,9/1/2015 9:00,1206.18,27939,,,
4425,9/1/2015 10:00,1206.22,27806,,,
4426,9/1/2015 11:00,1206.24,27819,,,
4427,9/1/2015 12:00,1206.24,27769,,,
4428,9/1/2015 13:00,1206.24,28024,,,
4429,9/1/2015 14:00,1206.22,27963,,,
4430,9/1/2015 15:00,1206.24,28036,,,
4431,9/1/2015 16:00,1206.24,28060,,,
4432,9/1/2015 17:00,1206.26,28036,,,
4433,9/1/2015 18:00,1206.29,27867,,,
4434,9/1/2015 19:00,1206.26,27951,,,
4435,9/1/2015 20:00,1206.28,28011,,,
4436,9/1/2015 21:00,1206.29,28060,,,
4437,9/1/2015 22:00,1206.28,27975,,,
4438,9/1/2015 23:00,1206.28,28012,,,
4439,9/2/2015 0:00,1206.29,28035,,,
4440,9/2/2015 1:00,1206.28,28060,,,
4441,9/2/2015 2:00,1206.29,27987,,,
4442,9/2/2015 3:00,1206.27,27987,,,
4443,9/2/2015 4:00,1206.31,28061,,,
4444,9/2/2015 5:00,1206.31,28073,,,
4445,9/2/2015 6:00,1206.31,27939,,,
4446,9/2/2015 7:00,1206.31,28011,,,
4447,9/2/2015 8:00,1206.33,28012,,,
4448,9/2/2015 9:00,1206.31,28036,,,
4449,9/2/2015 10:00,1206.31,28000,,,
4450,9/2/2015 11:00,1206.33,28000,,,
4451,9/2/2015 12:00,1206.35,27999,,,
4452,9/2/2015 13:00,1206.33,27963,,,
4453,9/2/2015 14:00,1206.33,27926,,,
4454,9/2/2015 15:00,1206.33,28059,,,
4455,9/2/2015 16:00,1206.35,28084,,,
4456,9/2/2015 17:00,1206.37,28060,,,
4457,9/2/2015 18:00,1206.4,28000,,,
4458,9/2/2015 19:00,1206.39,27951,,,
4459,9/2/2015 20:00,1206.4,27987,,,
4460,9/2/2015 21:00,1206.4,27926,,,
4461,9/2/2015 22:00,1206.41,27793,,,
4462,9/2/2015 23:00,1206.42,27952,,,
4463,9/3/2015 0:00,1206.4,27818,,,
4464,9/3/2015 1:00,1206.4,27890,,,
4465,9/3/2015 2:00,1206.4,27879,,,
4466,9/3/2015 3:00,1206.4,28024,,,
4467,9/3/2015 4:00,1206.4,28085,,,
4468,9/3/2015 5:00,1206.4,28121,,,
4469,9/3/2015 6:00,1206.42,27915,,,
4470,9/3/2015 7:00,1206.4,27987,,,
4471,9/3/2015 8:00,1206.42,28012,,,
4472,9/3/2015 9:00,1206.42,27939,,,
4473,9/3/2015 10:00,1206.44,28011,,,
4474,9/3/2015 11:00,1206.44,27987,,,
4475,9/3/2015 12:00,1206.46,27963,,,
4476,9/3/2015 13:00,1206.44,28000,,,
4477,9/3/2015 14:00,1206.44,28048,,,
4478,9/3/2015 15:00,1206.44,28071,,,
4479,9/3/2015 16:00,1206.44,28024,,,
4480,9/3/2015 17:00,1206.47,28120,,,
4481,9/3/2015 18:00,1206.48,27963,,,
4482,9/3/2015 19:00,1206.53,27939,,,
4483,9/3/2015 20:00,1206.53,27963,,,
4484,9/3/2015 21:00,1206.53,27891,,,
4485,9/3/2015 22:00,1206.53,27794,,,
4486,9/3/2015 23:00,1206.53,27891,,,
4487,9/4/2015 0:00,1206.5,27855,,,
4488,9/4/2015 1:00,1206.53,27951,,,
4489,9/4/2015 2:00,1206.5,27891,,,
4490,9/4/2015 3:00,1206.53,28108,,,
4491,9/4/2015 4:00,1206.53,28071,,,
4492,9/4/2015 5:00,1206.53,28035,,,
4493,9/4/2015 6:00,1206.53,27951,,,
4494,9/4/2015 7:00,1206.55,27926,,,
4495,9/4/2015 8:00,1206.53,27951,,,
4496,9/4/2015 9:00,1206.55,27879,,,
4497,9/4/2015 10:00,1206.62,27890,,,
4498,9/4/2015 11:00,1206.59,27782,,,
4499,9/4/2015 12:00,1206.53,27866,,,
4500,9/4/2015 13:00,1206.59,27902,,,
4501,9/4/2015 14:00,1206.53,27854,,,
4502,9/4/2015 15:00,1206.53,27975,,,
4503,9/4/2015 16:00,1206.53,27975,,,
4504,9/4/2015 17:00,1206.55,27951,,,
4505,9/4/2015 18:00,1206.62,27964,,,
4506,9/4/2015 19:00,1206.57,28048,,,
4507,9/4/2015 20:00,1206.57,28011,,,
4508,9/4/2015 21:00,1206.53,27866,,,
4509,9/4/2015 22:00,1206.57,27878,,,
4510,9/4/2015 23:00,1206.55,27976,,,
4511,9/5/2015 0:00,1206.55,27987,,,
4512,9/5/2015 1:00,1206.53,28024,,,
4513,9/5/2015 2:00,1206.53,27843,,,
4514,9/5/2015 3:00,1206.57,27927,,,
4515,9/5/2015 4:00,1206.55,27951,,,
4516,9/5/2015 5:00,1206.57,27951,,,
4517,9/5/2015 6:00,1206.59,27999,,,
4518,9/5/2015 7:00,1206.57,28024,,,
4519,9/5/2015 8:00,1206.59,28012,,,
4520,9/5/2015 9:00,1206.57,28084,,,
4521,9/5/2015 10:00,1206.6,28060,,,
4522,9/5/2015 11:00,1206.59,28012,,,
4523,9/5/2015 12:00,1206.62,28097,,,
4524,9/5/2015 13:00,1206.59,28084,,,
4525,9/5/2015 14:00,1206.6,28145,,,
4526,9/5/2015 15:00,1206.6,27988,,,
4527,9/5/2015 16:00,1206.6,27951,,,
4528,9/5/2015 17:00,1206.57,27891,,,
4529,9/5/2015 18:00,1206.57,28048,,,
4530,9/5/2015 19:00,1206.57,27939,,,
4531,9/5/2015 20:00,1206.59,28072,,,
4532,9/5/2015 21:00,1206.53,28060,,,
4533,9/5/2015 22:00,1206.55,28012,,,
4534,9/5/2015 23:00,1206.59,27891,,,
4535,9/6/2015 0:00,1206.54,27928,,,
4536,9/6/2015 1:00,1206.59,27988,,,
4537,9/6/2015 2:00,1206.57,27988,,,
4538,9/6/2015 3:00,1206.59,27952,,,
4539,9/6/2015 4:00,1206.59,27915,,,
4540,9/6/2015 5:00,1206.62,27891,,,
4541,9/6/2015 6:00,1206.63,27964,,,
4542,9/6/2015 7:00,1206.6,27915,,,
4543,9/6/2015 8:00,1206.62,27903,,,
4544,9/6/2015 9:00,1206.6,27999,,,
4545,9/6/2015 10:00,1206.64,28013,,,
4546,9/6/2015 11:00,1206.64,27988,,,
4547,9/6/2015 12:00,1206.64,28109,,,
4548,9/6/2015 13:00,1206.68,28133,,,
4549,9/6/2015 14:00,1206.62,28085,,,
4550,9/6/2015 15:00,1206.62,28036,,,
4551,9/6/2015 16:00,1206.65,27988,,,
4552,9/6/2015 17:00,1206.6,27976,,,
4553,9/6/2015 18:00,1206.64,27902,,,
4554,9/6/2015 19:00,1206.62,27830,,,
4555,9/6/2015 20:00,1206.66,28168,,,
4556,9/6/2015 21:00,1206.68,28047,,,
4557,9/6/2015 22:00,1206.6,28012,,,
4558,9/6/2015 23:00,1206.64,27988,,,
4559,9/7/2015 0:00,1206.59,28096,,,
4560,9/7/2015 1:00,1206.62,28072,,,
4561,9/7/2015 2:00,1206.6,28072,,,
4562,9/7/2015 3:00,1206.62,28060,,,
4563,9/7/2015 4:00,1206.62,28108,,,
4564,9/7/2015 5:00,1206.62,28060,,,
4565,9/7/2015 6:00,1206.6,28060,,,
4566,9/7/2015 7:00,1206.62,28048,,,
4567,9/7/2015 8:00,1206.62,28036,,,
4568,9/7/2015 9:00,1206.66,27987,,,
4569,9/7/2015 10:00,1206.59,27963,,,
4570,9/7/2015 11:00,1206.5,28060,,,
4571,9/7/2015 12:00,1206.57,28108,,,
4572,9/7/2015 13:00,1206.55,28049,,,
4573,9/7/2015 14:00,1206.57,28011,,,
4574,9/7/2015 15:00,1206.66,28000,,,
4575,9/7/2015 16:00,1206.57,28048,,,
